sca2sta_dist,scadp,time
121.0,2791.0,
121.0,2841.0,876.1787
121.0,2891.0,874.0633
121.2,2391.0,
121.2,2441.0,
121.2,2491.0,
121.2,2541.0,
121.2,2591.0,
121.2,2641.0,
121.2,2691.0,
121.2,2741.0,
121.2,2791.0,
121.2,2841.0,876.92114
121.2,2891.0,874.77966
121.4,2391.0,
121.4,2441.0,
121.4,2491.0,
121.4,2541.0,
121.4,2591.0,
121.4,2641.0,
121.4,2691.0,
121.4,2741.0,
121.4,2791.0,879.7089
121.4,2841.0,877.65845
121.4,2891.0,875.4923
121.6,2391.0,
121.6,2441.0,
121.6,2491.0,
121.6,2541.0,
121.6,2591.0,
121.6,2641.0,
121.6,2691.0,
121.6,2741.0,
121.6,2791.0,880.4813
121.6,2841.0,878.39124
121.6,2891.0,876.20087
121.8,2391.0,
121.8,2441.0,
121.8,2491.0,
121.8,2541.0,
121.8,2591.0,
121.8,2641.0,
121.8,2691.0,
121.8,2741.0,
121.8,2791.0,881.2428
121.8,2841.0,879.119
121.8,2891.0,876.90533
122.0,2391.0,
122.0,2441.0,
122.0,2491.0,
122.0,2541.0,
122.0,2591.0,
122.0,2641.0,
122.0,2691.0,
122.0,2741.0,
122.0,2791.0,881.9978
122.0,2841.0,879.8415
122.0,2891.0,877.6056
122.2,2391.0,
122.2,2441.0,
122.2,2491.0,
122.2,2541.0,
122.2,2591.0,
122.2,2641.0,
122.2,2691.0,
122.2,2741.0,
122.2,2791.0,882.7454
122.2,2841.0,880.5596
122.2,2891.0,878.30225
122.4,2391.0,
122.4,2441.0,
122.4,2491.0,
122.4,2541.0,
122.4,2591.0,
122.4,2641.0,
122.4,2691.0,
122.4,2741.0,
122.4,2791.0,883.48596
122.4,2841.0,881.27374
122.4,2891.0,878.9954
122.6,2391.0,
122.6,2441.0,
122.6,2491.0,
122.6,2541.0,
122.6,2591.0,
122.6,2641.0,
122.6,2691.0,
122.6,2741.0,886.34076
122.6,2791.0,884.2213
122.6,2841.0,881.9835
122.6,2891.0,879.6848
122.8,2391.0,
122.8,2441.0,
122.8,2491.0,
122.8,2541.0,
122.8,2591.0,
122.8,2641.0,
122.8,2691.0,
122.8,2741.0,887.1147
122.8,2791.0,884.9513
122.8,2841.0,882.68896
122.8,2891.0,880.3704
123.0,2391.0,
123.0,2441.0,
123.0,2491.0,
123.0,2541.0,
123.0,2591.0,
123.0,2641.0,
123.0,2691.0,
123.0,2741.0,887.87476
123.0,2791.0,885.6756
123.0,2841.0,883.3897
123.0,2891.0,881.05237
123.2,2391.0,
123.2,2441.0,
123.2,2491.0,
123.2,2541.0,
123.2,2591.0,
123.2,2641.0,
123.2,2691.0,
123.2,2741.0,888.62683
123.2,2791.0,886.39435
123.2,2841.0,884.0867
123.2,2891.0,881.7305
123.4,2391.0,
123.4,2441.0,
123.4,2491.0,
123.4,2541.0,
123.4,2591.0,
123.4,2641.0,
123.4,2691.0,
123.4,2741.0,889.3703
123.4,2791.0,887.1091
123.4,2841.0,884.7797
123.4,2891.0,882.4056
123.6,2391.0,
123.6,2441.0,
123.6,2491.0,
123.6,2541.0,
123.6,2591.0,
123.6,2641.0,
123.6,2691.0,
123.6,2741.0,890.107
123.6,2791.0,887.81903
123.6,2841.0,885.46875
123.6,2891.0,883.07733
123.8,2391.0,
123.8,2441.0,
123.8,2491.0,
123.8,2541.0,
123.8,2591.0,
123.8,2641.0,
123.8,2691.0,893.053
123.8,2741.0,890.838
123.8,2791.0,888.5243
123.8,2841.0,886.15393
123.8,2891.0,883.7456
124.0,2391.0,
124.0,2441.0,
124.0,2491.0,
124.0,2541.0,
124.0,2591.0,
124.0,2641.0,
124.0,2691.0,893.8211
124.0,2741.0,891.5624
124.0,2791.0,889.2246
124.0,2841.0,886.835
124.0,2891.0,884.4103
124.2,2391.0,
124.2,2441.0,
124.2,2491.0,
124.2,2541.0,
124.2,2591.0,
124.2,2641.0,
124.2,2691.0,894.57605
124.2,2741.0,892.2811
124.2,2791.0,889.9207
124.2,2841.0,887.5123
124.2,2891.0,885.0712
124.4,2391.0,
124.4,2441.0,
124.4,2491.0,
124.4,2541.0,
124.4,2591.0,
124.4,2641.0,
124.4,2691.0,895.3206
124.4,2741.0,892.99524
124.4,2791.0,890.6128
124.4,2841.0,888.18634
124.4,2891.0,885.7287
124.6,2391.0,
124.6,2441.0,
124.6,2491.0,
124.6,2541.0,
124.6,2591.0,
124.6,2641.0,
124.6,2691.0,896.0573
124.6,2741.0,893.7042
124.6,2791.0,891.3005
124.6,2841.0,888.85675
124.6,2891.0,886.3832
124.8,2391.0,
124.8,2441.0,
124.8,2491.0,
124.8,2541.0,
124.8,2591.0,
124.8,2641.0,
124.8,2691.0,896.78754
124.8,2741.0,894.40796
124.8,2791.0,891.984
124.8,2841.0,889.5234
124.8,2891.0,887.0345
125.0,2391.0,
125.0,2441.0,
125.0,2491.0,
125.0,2541.0,
125.0,2591.0,
125.0,2641.0,899.84796
125.0,2691.0,897.51044
125.0,2741.0,895.1065
125.0,2791.0,892.66327
125.0,2841.0,890.1862
125.0,2891.0,887.6824
125.2,2391.0,
125.2,2441.0,
125.2,2491.0,
125.2,2541.0,
125.2,2591.0,
125.2,2641.0,900.60284
125.2,2691.0,898.22754
125.2,2741.0,895.80084
125.2,2791.0,893.33887
125.2,2841.0,890.84515
125.2,2891.0,888.32684
125.4,2391.0,
125.4,2441.0,
125.4,2491.0,
125.4,2541.0,
125.4,2591.0,
125.4,2641.0,901.34564
125.4,2691.0,898.93964
125.4,2741.0,896.4907
125.4,2791.0,894.0108
125.4,2841.0,891.50085
125.4,2891.0,888.96783
125.6,2391.0,
125.6,2441.0,
125.6,2491.0,
125.6,2541.0,
125.6,2591.0,
125.6,2641.0,902.0804
125.6,2691.0,899.646
125.6,2741.0,897.17596
125.6,2791.0,894.6789
125.6,2841.0,892.1532
125.6,2891.0,889.6054
125.8,2391.0,
125.8,2441.0,
125.8,2491.0,
125.8,2541.0,
125.8,2591.0,
125.8,2641.0,902.80743
125.8,2691.0,900.3466
125.8,2741.0,897.8567
125.8,2791.0,895.3429
125.8,2841.0,892.8021
125.8,2891.0,890.2401
126.0,2391.0,
126.0,2441.0,
126.0,2491.0,
126.0,2541.0,
126.0,2591.0,905.95123
126.0,2641.0,903.52673
126.0,2691.0,901.0424
126.0,2741.0,898.5333
126.0,2791.0,896.0027
126.0,2841.0,893.44745
126.0,2891.0,890.8718
126.2,2391.0,
126.2,2441.0,
126.2,2491.0,
126.2,2541.0,
126.2,2591.0,906.7021
126.2,2641.0,904.2408
126.2,2691.0,901.7336
126.2,2741.0,899.2062
126.2,2791.0,896.6591
126.2,2841.0,894.0891
126.2,2891.0,891.50037
126.4,2391.0,
126.4,2441.0,
126.4,2491.0,
126.4,2541.0,
126.4,2591.0,907.44
126.4,2641.0,904.9488
126.4,2691.0,902.41986
126.4,2741.0,899.875
126.4,2791.0,897.312
126.4,2841.0,894.7272
126.4,2891.0,892.1256
126.6,2391.0,
126.6,2441.0,
126.6,2491.0,
126.6,2541.0,
126.6,2591.0,908.16986
126.6,2641.0,905.6505
126.6,2691.0,903.10126
126.6,2741.0,900.53955
126.6,2791.0,897.96136
126.6,2841.0,895.3622
126.6,2891.0,892.7475
126.8,2391.0,
126.8,2441.0,
126.8,2491.0,
126.8,2541.0,
126.8,2591.0,908.89075
126.8,2641.0,906.347
126.8,2691.0,903.77826
126.8,2741.0,901.19965
126.8,2791.0,898.60693
126.8,2841.0,895.9941
126.8,2891.0,893.3661
127.0,2391.0,
127.0,2441.0,
127.0,2491.0,
127.0,2541.0,912.1244
127.0,2591.0,909.60565
127.0,2641.0,907.03845
127.0,2691.0,904.45135
127.0,2741.0,901.8562
127.0,2791.0,899.24866
127.0,2841.0,896.6227
127.0,2891.0,893.9818
127.2,2391.0,
127.2,2441.0,
127.2,2491.0,
127.2,2541.0,912.8651
127.2,2591.0,910.3141
127.2,2641.0,907.72473
127.2,2691.0,905.1201
127.2,2741.0,902.5091
127.2,2791.0,899.8866
127.2,2841.0,897.24786
127.2,2891.0,894.5946
127.4,2391.0,
127.4,2441.0,
127.4,2491.0,
127.4,2541.0,913.5962
127.4,2591.0,911.0158
127.4,2641.0,908.40594
127.4,2691.0,905.7845
127.4,2741.0,903.1582
127.4,2791.0,900.5215
127.4,2841.0,897.8696
127.4,2891.0,895.2043
127.6,2391.0,
127.6,2441.0,
127.6,2491.0,
127.6,2541.0,914.3173
127.6,2591.0,911.71185
127.6,2641.0,909.0825
127.6,2691.0,906.4442
127.6,2741.0,903.80334
127.6,2791.0,901.153
127.6,2841.0,898.48785
127.6,2891.0,895.8107
127.8,2391.0,
127.8,2441.0,
127.8,2491.0,917.6114
127.8,2541.0,915.03186
127.8,2591.0,912.40265
127.8,2641.0,909.75494
127.8,2691.0,907.1001
127.8,2741.0,904.4445
127.8,2791.0,901.7811
127.8,2841.0,899.1032
127.8,2891.0,896.414
128.0,2391.0,
128.0,2441.0,
128.0,2491.0,918.3534
128.0,2541.0,915.7394
128.0,2591.0,913.08795
128.0,2641.0,910.42285
128.0,2691.0,907.75226
128.0,2741.0,905.0818
128.0,2791.0,902.4057
128.0,2841.0,899.71545
128.0,2891.0,897.0139
128.2,2391.0,
128.2,2441.0,
128.2,2491.0,919.0838
128.2,2541.0,916.43976
128.2,2591.0,913.7678
128.2,2641.0,911.086
128.2,2691.0,908.4004
128.2,2741.0,905.7159
128.2,2791.0,903.0264
128.2,2841.0,900.32446
128.2,2891.0,897.611
128.4,2391.0,
128.4,2441.0,
128.4,2491.0,919.80347
128.4,2541.0,917.1344
128.4,2591.0,914.44324
128.4,2641.0,911.74445
128.4,2691.0,909.04443
128.4,2741.0,906.34656
128.4,2791.0,903.64404
128.4,2841.0,900.9302
128.4,2891.0,898.2053
128.6,2391.0,
128.6,2441.0,923.1619
128.6,2491.0,920.5163
128.6,2541.0,917.8233
128.6,2591.0,915.1141
128.6,2641.0,912.3991
128.6,2691.0,909.68414
128.6,2741.0,906.9735
128.6,2791.0,904.2585
128.6,2841.0,901.5325
128.6,2891.0,898.79663
128.8,2391.0,
128.8,2441.0,923.90186
128.8,2491.0,921.2213
128.8,2541.0,918.5064
128.8,2591.0,915.78
128.8,2641.0,913.0497
128.8,2691.0,910.3203
128.8,2741.0,907.5968
128.8,2791.0,904.8696
128.8,2841.0,902.1314
128.8,2891.0,899.3849
129.0,2391.0,
129.0,2441.0,924.62885
129.0,2491.0,921.9191
129.0,2541.0,919.1842
129.0,2591.0,916.44086
129.0,2641.0,913.69604
129.0,2691.0,910.953
129.0,2741.0,908.21625
129.0,2791.0,905.4774
129.0,2841.0,902.72754
129.0,2891.0,899.97003
129.2,2391.0,
129.2,2441.0,925.3457
129.2,2491.0,922.61115
129.2,2541.0,919.85736
129.2,2591.0,917.09753
129.2,2641.0,914.338
129.2,2691.0,911.58203
129.2,2741.0,908.83246
129.2,2791.0,906.0817
129.2,2841.0,903.3207
129.2,2891.0,900.55206
129.4,2391.0,928.7717
129.4,2441.0,926.0549
129.4,2491.0,923.29694
129.4,2541.0,920.52563
129.4,2591.0,917.75
129.4,2641.0,914.9757
129.4,2691.0,912.2072
129.4,2741.0,909.4454
129.4,2791.0,906.6823
129.4,2841.0,903.9107
129.4,2891.0,901.1309
129.6,2391.0,929.50604
129.6,2441.0,926.75574
129.6,2491.0,923.97675
129.6,2541.0,921.18866
129.6,2591.0,918.3982
129.6,2641.0,915.61
129.6,2691.0,912.8285
129.6,2741.0,910.0549
129.6,2791.0,907.28
129.6,2841.0,904.49756
129.6,2891.0,901.70715
129.8,2391.0,930.227
129.8,2441.0,927.4501
129.8,2491.0,924.6517
129.8,2541.0,921.8466
129.8,2591.0,919.0419
129.8,2641.0,916.24054
129.8,2691.0,913.44604
129.8,2741.0,910.66077
129.8,2791.0,907.87463
129.8,2841.0,905.0812
129.8,2891.0,902.2805
130.0,2391.0,930.9396
130.0,2441.0,928.13794
130.0,2491.0,925.3215
130.0,2541.0,922.50055
130.0,2591.0,919.68097
130.0,2641.0,916.8672
130.0,2691.0,914.0603
130.0,2741.0,911.2631
130.0,2791.0,908.46606
130.0,2841.0,905.66144
130.0,2891.0,902.8509
130.2,2391.0,931.64294
130.2,2441.0,928.8194
130.2,2491.0,925.98596
130.2,2541.0,923.1499
130.2,2591.0,920.3162
130.2,2641.0,917.48975
130.2,2691.0,914.6711
130.2,2741.0,911.8618
130.2,2791.0,909.05426
130.2,2841.0,906.2389
130.2,2891.0,903.4183
130.4,2391.0,932.33887
130.4,2441.0,929.49536
130.4,2491.0,926.64496
130.4,2541.0,923.7947
130.4,2591.0,920.9478
130.4,2641.0,918.10834
130.4,2691.0,915.2782
130.4,2741.0,912.4575
130.4,2791.0,909.63916
130.4,2841.0,906.8135
130.4,2891.0,903.98254
130.6,2391.0,933.02814
130.6,2441.0,930.1662
130.6,2491.0,927.2997
130.6,2541.0,924.43463
130.6,2591.0,921.5754
130.6,2641.0,918.7235
130.6,2691.0,915.88165
130.6,2741.0,913.05005
130.6,2791.0,910.22046
130.6,2841.0,907.385
130.6,2891.0,904.5437
130.8,2391.0,933.7105
130.8,2441.0,930.8315
130.8,2491.0,927.9497
130.8,2541.0,925.07056
130.8,2591.0,922.1987
130.8,2641.0,919.3351
130.8,2691.0,916.48126
130.8,2741.0,913.6393
130.8,2791.0,910.79895
130.8,2841.0,907.9535
130.8,2891.0,905.10205
131.0,2391.0,934.38696
131.0,2441.0,931.49097
131.0,2491.0,928.59503
131.0,2541.0,925.70264
131.0,2591.0,922.81793
131.0,2641.0,919.943
131.0,2691.0,917.0777
131.0,2741.0,914.22504
131.0,2791.0,911.3744
131.0,2841.0,908.51874
131.0,2891.0,905.65753
131.2,2391.0,935.0581
131.2,2441.0,932.1459
131.2,2491.0,929.2353
131.2,2541.0,926.33057
131.2,2591.0,923.43353
131.2,2641.0,920.547
131.2,2691.0,917.6709
131.2,2741.0,914.8073
131.2,2791.0,911.9468
131.2,2841.0,909.0807
131.2,2891.0,906.21
131.4,2391.0,935.72345
131.4,2441.0,932.796
131.4,2491.0,929.87134
131.4,2541.0,926.9542
131.4,2591.0,924.04553
131.4,2641.0,921.1471
131.4,2691.0,918.2607
131.4,2741.0,915.3862
131.4,2791.0,912.5159
131.4,2841.0,909.6399
131.4,2891.0,906.7595
131.6,2391.0,936.3828
131.6,2441.0,933.4413
131.6,2491.0,930.5035
131.6,2541.0,927.57355
131.6,2591.0,924.6536
131.6,2641.0,921.74384
131.6,2691.0,918.8469
131.6,2741.0,915.9622
131.6,2791.0,913.0819
131.6,2841.0,910.19604
131.6,2891.0,907.3059
131.8,2391.0,937.0374
131.8,2441.0,934.0813
131.8,2491.0,931.1313
131.8,2541.0,928.18915
131.8,2591.0,925.25775
131.8,2641.0,922.3373
131.8,2691.0,919.4296
131.8,2741.0,916.53503
131.8,2791.0,913.6446
131.8,2841.0,910.74915
131.8,2891.0,907.84906
132.0,2391.0,937.6871
132.0,2441.0,934.717
132.0,2491.0,931.7547
132.0,2541.0,928.80096
132.0,2591.0,925.85785
132.0,2641.0,922.92725
132.0,2691.0,920.0088
132.0,2741.0,917.1046
132.0,2791.0,914.20404
132.0,2841.0,911.2992
132.0,2891.0,908.3895
132.2,2391.0,938.3316
132.2,2441.0,935.3486
132.2,2491.0,932.3736
132.2,2541.0,929.4089
132.2,2591.0,926.4545
132.2,2641.0,923.51355
132.2,2691.0,920.58496
132.2,2741.0,917.6709
132.2,2791.0,914.76056
132.2,2841.0,911.84607
132.2,2891.0,908.9269
132.4,2391.0,938.9707
132.4,2441.0,935.97577
132.4,2491.0,932.9888
132.4,2541.0,930.01263
132.4,2591.0,927.0478
132.4,2641.0,924.0962
132.4,2691.0,921.1579
132.4,2741.0,918.23376
132.4,2791.0,915.31396
132.4,2841.0,912.3898
132.4,2891.0,909.46136
132.6,2391.0,939.6056
132.6,2441.0,936.5983
132.6,2491.0,933.6
132.6,2541.0,930.61224
132.6,2591.0,927.63745
132.6,2641.0,924.67523
132.6,2691.0,921.7275
132.6,2741.0,918.79333
132.6,2791.0,915.8642
132.6,2841.0,912.9303
132.6,2891.0,909.9929
132.8,2391.0,940.2362
132.8,2441.0,937.2163
132.8,2491.0,934.2071
132.8,2541.0,931.20844
132.8,2591.0,928.2233
132.8,2641.0,925.25116
132.8,2691.0,922.29364
132.8,2741.0,919.3499
132.8,2791.0,916.4112
132.8,2841.0,913.46783
132.8,2891.0,910.52155
133.0,2391.0,940.8621
133.0,2441.0,937.83057
133.0,2491.0,934.81
133.0,2541.0,931.8011
133.0,2591.0,928.8055
133.0,2641.0,925.8238
133.0,2691.0,922.8564
133.0,2741.0,919.90326
133.0,2791.0,916.9549
133.0,2841.0,914.0025
133.0,2891.0,911.0471
133.2,2391.0,941.4831
133.2,2441.0,938.4407
133.2,2491.0,935.4087
133.2,2541.0,932.38995
133.2,2591.0,929.384
133.2,2641.0,926.39294
133.2,2691.0,923.4157
133.2,2741.0,920.4533
133.2,2791.0,917.49536
133.2,2841.0,914.5341
133.2,2891.0,911.56964
133.4,2391.0,942.1
133.4,2441.0,939.0466
133.4,2491.0,936.00397
133.4,2541.0,932.975
133.4,2591.0,929.9592
133.4,2641.0,926.95856
133.4,2691.0,923.97186
133.4,2741.0,921.00006
133.4,2791.0,918.0328
133.4,2841.0,915.0627
133.4,2891.0,912.0897
133.6,2391.0,942.71277
133.6,2441.0,939.6478
133.6,2491.0,936.5955
133.6,2541.0,933.556
133.6,2591.0,930.5311
133.6,2641.0,927.5205
133.6,2691.0,924.5248
133.6,2741.0,921.5433
133.6,2791.0,918.5672
133.6,2841.0,915.58813
133.6,2891.0,912.6073
133.8,2391.0,943.3212
133.8,2441.0,940.2454
133.8,2491.0,937.18317
133.8,2541.0,934.13367
133.8,2591.0,931.0994
133.8,2641.0,928.07935
133.8,2691.0,925.07434
133.8,2741.0,922.08356
133.8,2791.0,919.0986
133.8,2841.0,916.1105
133.8,2891.0,913.1221
134.0,2391.0,943.9253
134.0,2441.0,940.8393
134.0,2491.0,937.76685
134.0,2541.0,934.70795
134.0,2591.0,931.6641
134.0,2641.0,928.6348
134.0,2691.0,925.6205
134.0,2741.0,922.62054
134.0,2791.0,919.6267
134.0,2841.0,916.6303
134.0,2891.0,913.63416
134.2,2391.0,944.5248
134.2,2441.0,941.42926
134.2,2491.0,938.3465
134.2,2541.0,935.2786
134.2,2591.0,932.22516
134.2,2641.0,929.1869
134.2,2691.0,926.1631
134.2,2741.0,923.1544
134.2,2791.0,920.15155
134.2,2841.0,917.1476
134.2,2891.0,914.1434
134.4,2391.0,945.1206
134.4,2441.0,942.0152
134.4,2491.0,938.9228
134.4,2541.0,935.84564
134.4,2591.0,932.7828
134.4,2641.0,929.7355
134.4,2691.0,926.70245
134.4,2741.0,923.6851
134.4,2791.0,920.6736
134.4,2841.0,917.662
134.4,2891.0,914.6498
134.6,2391.0,945.7126
134.6,2441.0,942.5968
134.6,2491.0,939.49554
134.6,2541.0,936.4089
134.6,2591.0,933.3371
134.6,2641.0,930.2805
134.6,2691.0,927.23865
134.6,2741.0,924.2126
134.6,2791.0,921.193
134.6,2841.0,918.17365
134.6,2891.0,915.15326
134.8,2391.0,946.3004
134.8,2441.0,943.1749
134.8,2491.0,940.06464
134.8,2541.0,936.9685
134.8,2591.0,933.8879
134.8,2641.0,930.8221
134.8,2691.0,927.7716
134.8,2741.0,924.73663
134.8,2791.0,921.70966
134.8,2841.0,918.6824
134.8,2891.0,915.65466
135.0,2391.0,946.88416
135.0,2441.0,943.7495
135.0,2491.0,940.6299
135.0,2541.0,937.5247
135.0,2591.0,934.4351
135.0,2641.0,931.3602
135.0,2691.0,928.30133
135.0,2741.0,925.2579
135.0,2791.0,922.2234
135.0,2841.0,919.1882
135.0,2891.0,916.154
135.2,2391.0,947.4636
135.2,2441.0,944.3203
135.2,2491.0,941.1912
135.2,2541.0,938.0774
135.2,2591.0,934.9785
135.2,2641.0,931.8952
135.2,2691.0,928.82764
135.2,2741.0,925.7765
135.2,2791.0,922.73425
135.2,2841.0,919.6911
135.2,2891.0,916.651
135.4,2391.0,948.0396
135.4,2441.0,944.8872
135.4,2491.0,941.7491
135.4,2541.0,938.62646
135.4,2591.0,935.5187
135.4,2641.0,932.4269
135.4,2691.0,929.35065
135.4,2741.0,926.29224
135.4,2791.0,923.2422
135.4,2841.0,920.1921
135.4,2891.0,917.1455
135.6,2391.0,948.6119
135.6,2441.0,945.45026
135.6,2491.0,942.3034
135.6,2541.0,939.1718
135.6,2591.0,936.05536
135.6,2641.0,932.95514
135.6,2691.0,929.87085
135.6,2741.0,926.80505
135.6,2791.0,923.7469
135.6,2841.0,920.6908
135.6,2891.0,917.6374
135.8,2391.0,949.18024
135.8,2441.0,946.0094
135.8,2491.0,942.85406
135.8,2541.0,939.7135
